"";"codeGeo";"libgeo_cp"
"3630";"86330";"ST JEAN DE SAUVES"
"3631";"74570";"GROISY"
"3632";"35690";"ACIGNE"
"3633";"71260";"SENOZAN"
"3634";"17560";NA
"3635";"9A040";NA
"3636";"13960";"SAUSSET LES PINS"
"3637";"46700";"PUY L EVEQUE"
"3638";"13780";"CUGES LES PINS"
"3639";"13820";"ENSUES LA REDONNE"
"3640";"42160";"ANDREZIEUX BOUTHEON"
"3641";"69110";"STE FOY LES LYON"
"3642";"59310";"ORCHIES"
"3643";"79140";"CERIZAY"
"3644";"49690";"CORON"
"3645";"40280";"ST PIERRE DU MONT"
"3646";"9B050";NA
"3647";"71360";"EPINAC"
"3648";"62130";"ST POL SUR TERNOISE"
"3649";"33610";"CESTAS"
"3650";"73400";"UGINE"
"3651";"59131";"ROUSIES"
"3652";"40500";"ST SEVER"
"3653";"62126";"WIMILLE"
"3654";"03190";"VALLON EN SULLY"
"3655";"22380";"ST CAST LE GUILDO"
"3656";"25430";"SANCEY LE GRAND"
"3657";"85370";"NALLIERS"
"3658";"50320";"LA HAYE PESNEL"
"3659";"80360";"COMBLES"
"3660";"40210";"LABOUHEYRE"
"3661";"33730";"NOAILLAN"
"3662";"49270";"CHAMPTOCEAUX"
"3663";"68310";"WITTELSHEIM"
"3664";"62980";"VERMELLES"
"3665";"67600";"SELESTAT"
"3666";"90130";"MONTREUX CHATEAU"
"3667";"33720";"PODENSAC"
"3668";"01100";"OYONNAX"
"3669";"36150";"VATAN"
"3670";"63320";"CHAMPEIX"
"3671";"74930";"REIGNIER ESERY"
"3672";"90700";"CHATENOIS LES FORGES"
"3673";"04320";"ENTREVAUX"
"3674";"06540";"BREIL SUR ROYA"
"3675";"46270";"BAGNAC SUR CELE"
"3676";"45720";"COULLONS"
"3677";"03260";"ST GERMAIN DES FOSSES"
"3678";"51330";"GIVRY EN ARGONNE"
"3679";"44430";"LE LOROUX BOTTEREAU"
"3680";"83999";NA
"3681";"35890";"LAILLE"
"3682";"35C01";"ST BENOIT DES ONDES/LA FRESNAIS"
"3683";"9H016";NA
"3684";"21C04";"MONTIGNY SUR AUBE/BELAN SUR OURCE"
"3685";"57230";"BITCHE"
"3686";"13460";"SAINTES MARIES DE LA MER"
"3687";"31380";"MONTASTRUC LA CONSEILLERE"
"3688";"17810";"ST GEORGES DES COTEAUX"
"3689";"21600";"LONGVIC"
"3690";"22610";"PLEUBIAN"
"3691";"86500";"MONTMORILLON"
"3692";"84570";"MORMOIRON"
"3693";"38560";"JARRIE"
"3694";"24360";"PIEGUT PLUVIERS"
"3695";"88260";"DARNEY"
"3696";"42700";"FIRMINY"
"3697";"54310";"HOMECOURT"
"3698";"85160";"ST JEAN DE MONTS"
"3699";"49260";"MONTREUIL BELLAY"
"3700";"07330";"THUEYTS"
"3701";"17440";"AYTRE"
"3702";"83160";"LA VALETTE DU VAR"
"3703";"64999";NA
"3704";"29490";"GUIPAVAS"
"3705";"76630";"ENVERMEU"
"3706";"33650";"LA BREDE"
"3707";"66200";"ELNE"
"3708";"15150";"LAROQUEBROU"
"3709";"36999";NA
"3710";"91C06";NA
"3711";"95C04";NA
"3712";"95C03";NA
"3713";"78C03";NA
"3714";"89C04";NA
"3715";"24480";"LE BUISSON DE CADOUIN"
"3716";"22430";"ERQUY"
"3717";"48160";"LE COLLET DE DEZE"
"3718";"59C05";NA
"3719";"76C02";NA
"3720";"71350";"ST LOUP GEANGES"
"3721";"42330";"ST GALMIER"
"3722";"01400";"CHATILLON SUR CHALARONNE"
"3723";"27C14";NA
"3724";"32000";"AUCH"
"3725";"85C01";NA
"3726";"15C02";NA
"3727";"59133";"PHALEMPIN"
"3728";"24520";"COURS DE PILE"
"3729";"63119";"CHATEAUGAY"
"3730";"42120";"LE COTEAU"
"3731";"54560";"AUDUN LE ROMAN"
"3732";"68260";"KINGERSHEIM"
"3733";"62175";"BOISLEUX AU MONT"
"3734";"99343";NA
"3735";"9JC04";NA
"3736";"54260";"LONGUYON"
"3737";"67C02";NA
"3738";"59250";"HALLUIN"
"3739";"22C01";"ST JACUT DE LA MER/PLOUBALAY"
"3740";"88140";"CONTREXEVILLE"
"3741";"02670";"FOLEMBRAY"
"3742";"61800";"TINCHEBRAY BOCAGE"
"3743";"48C02";"VIALAS/ST PRIVAT DE VALLONGUE"
"3744";"10C01";NA
"3745";"18170";"LE CHATELET"
"3746";"80710";NA
"3747";"56490";"MENEAC"
"3748";"12C05";NA
"3749";"46120";"LACAPELLE MARIVAL"
"3750";"68C04";NA
"3751";"21910";"NOIRON SOUS GEVREY"
"3752";"87210";"LE DORAT"
"3753";"81990";"PUYGOUZON"
"3754";"03400";"YZEURE"
"3755";"69280";"MARCY L ETOILE"
"3756";"50C04";NA
"3757";"08310";"JUNIVILLE"
"3758";"62840";"LAVENTIE"
"3759";"49C08";NA
"3760";"30C04";"LE VIGAN/LANUEJOLS/AUMESSAS"
"3761";"72610";"ARCONNAY"
"3762";"71000";"MACON"
"3763";"52320";"FRONCLES"
"3764";"68300";"ST LOUIS"
"3765";"33330";"ST EMILION"
"3766";"69340";"FRANCHEVILLE"
"3767";"83690";"SALERNES"
"3768";"73190";"CHALLES LES EAUX"
"3769";"27C13";NA
"3770";"84410";"BEDOIN"
"3771";"56760";"PENESTIN"
"3772";"27C12";NA
"3773";"59144";"GOMMEGNIES"
"3774";"34570";"PIGNAN"
"3775";"88390";"UXEGNEY"
"3776";"44521";"OUDON"
"3777";"31330";"GRENADE"
"3778";"63370";"LEMPDES"
"3779";"02520";"FLAVY LE MARTEL"
"3780";"24590";"SALIGNAC EYVIGUES"
"3781";"9HC08";NA
"3782";"49C07";NA
"3783";"30190";"ST GENIES DE MALGOIRES"
"3784";"50800";"VILLEDIEU LES POELES"
"3785";"54680";"CRUSNES"
"3786";"14760";"BRETTEVILLE SUR ODON"
"3787";"52200";"LANGRES"
"3788";"41C01";NA
"3789";"65420";"IBOS"
"3790";"66690";"ST ANDRE"
"3791";"22350";"CAULNES"
"3792";"07260";"JOYEUSE"
"3793";"86C01";NA
"3794";"01300";"BELLEY"
"3795";"03160";"BOURBON L ARCHAMBAULT"
"3796";"99256";NA
"3797";"57925";NA
"3798";"83490";"LE MUY"
"3799";"99204";NA
"3800";"59950";"AUBY"
"3801";"99406";NA
"3802";"9H054";NA
"3803";"80150";"CRECY EN PONTHIEU"
"3804";"62950";"NOYELLES GODAULT"
"3805";"74C02";NA
"3806";"35430";"ST JOUAN DES GUERETS"
"3807";"42C07";NA
"3808";"40260";"CASTETS"
"3809";"16140";"AIGRE"
"3810";"24490";"LA ROCHE CHALAIS"
"3811";"34790";"GRABELS"
"3812";"22770";"LANCIEUX"
"3813";"16370";"CHERVES RICHEMONT"
"3814";"69360";"ST SYMPHORIEN D OZON"
"3815";"62136";"LESTREM"
"3816";"40C02";"VIEUX BOUCAU LES BAINS/MOLIETS ET MAA"
"3817";"14220";"THURY HARCOURT"
"3818";"71410";"SANVIGNES LES MINES"
"3819";"81140";"CAHUZAC SUR VERE"
"3820";"74170";"ST GERVAIS LES BAINS"
"3821";"33670";"CREON"
"3822";"08350";"DONCHERY"
"3823";"87140";"COMPREIGNAC"
"3824";"54C06";"VANDIERES/PAGNY SUR MOSELLE"
"3825";"44130";"BLAIN"
"3826";"59C04";NA
"3827";"26300";"BOURG DE PEAGE"
"3828";"32200";"GIMONT"
"3829";"88370";"PLOMBIERES LES BAINS"
"3830";"02420";"LEHAUCOURT"
"3831";"63600";"AMBERT"
"3832";"29950";"BENODET"
"3833";"05C07";"ST JEAN ST NICOLAS/ORCIERES"
"3834";"24800";"THIVIERS"
"3835";"49430";"DURTAL"
"3836";"52150";"BOURMONT"
"3837";"16320";"VILLEBOIS LAVALETTE"
"3838";"44580";"BOURGNEUF EN RETZ"
"3839";"57530";"COURCELLES CHAUSSY"
"3840";"85320";"MAREUIL SUR LAY DISSAIS"
"3841";"59226";"LECELLES"
"3842";"57650";"FONTOY"
"3843";"01C02";NA
"3844";"90340";"CHEVREMONT"
"3845";"61C03";NA
"3846";"67160";"WISSEMBOURG"
"3847";"25120";"MAICHE"
"3848";"31270";"CUGNAUX"
"3849";"46210";"LATRONQUIERE"
"3850";"54730";"GORCY"
"3851";"49C09";NA
"3852";"59750";"FEIGNIES"
"3853";"62470";"CALONNE RICOUART"
"3854";"68999";NA
"3855";"2AC12";"SERRIERA/PIANA/OTA/MARIGNANA/EVISA/CARGESE"
"3856";"53150";"MONTSURS"
"3857";"13510";"EGUILLES"
"3858";"69390";"VERNAISON"
"3859";"57620";"GOETZENBRUCK"
"3860";"99399";NA
"3861";"54750";"TRIEUX"
"3862";"76870";"GAILLEFONTAINE"
"3863";"57C01";"METZERVISSE/LUTTANGE"
"3864";"62990";"BEAURAINVILLE"
"3865";"49C05";NA
"3866";"16570";"ST GENIS D HIERSAC"
"3867";"29590";"PONT DE BUIS LES QUIMERCH"
"3868";"59147";"GONDECOURT"
"3869";"79999";NA
"3870";"40999";NA
"3871";"26320";"ST MARCEL LES VALENCE"
"3872";"83890";"BESSE SUR ISSOLE"
"3873";"07190";"ST SAUVEUR DE MONTAGUT"
"3874";"07220";"VIVIERS"
"3875";"07210";"CHOMERAC"
"3876";"26250";"LIVRON SUR DROME"
"3877";"84700";"SORGUES"
"3878";"30133";"LES ANGLES"
"3879";"54250";"CHAMPIGNEULLES"
"3880";"99349";NA
"3881";"54410";"LANEUVEVILLE DEVANT NANCY"
"3882";"14930";"ETERVILLE"
"3883";"17250";"PONT L ABBE D ARNOULT"
"3884";"38070";"ST QUENTIN FALLAVIER"
"3885";"39700";"FRAISANS"
"3886";"38220";"VIZILLE"
"3887";"59113";"SECLIN"
"3888";"52C02";NA
"3889";"04C09";NA
"3890";"99318";NA
"3891";"32390";"MONTESTRUC SUR GERS"
"3892";"80C03";"LE QUESNEL/HANGEST EN SANTERRE/ARVILLERS"
"3893";"70999";NA
"3894";"29720";"PLONEOUR LANVERN"
"3895";"22970";"PLOUMAGOAR"
"3896";"63210";"ROCHEFORT MONTAGNE"
"3897";"30150";"ROQUEMAURE"
"3898";"61150";"ECOUCHE"
"3899";"86400";"CIVRAY"
"3900";"18190";"CHATEAUNEUF SUR CHER"
"3901";"50150";"SOURDEVAL"
"3902";"59186";"ANOR"
"3903";"34C03";NA
"3904";"03270";"ST YORRE"
"3905";"99106";NA
"3906";"01600";"TREVOUX"
"3907";"85590";"LES EPESSES"
"3908";"13870";"ROGNONAS"
"3909";"04C08";NA
"3910";"22690";"PLEUDIHEN SUR RANCE"
"3911";"30250";"SOMMIERES"
"3912";"15140";"ST MARTIN VALMEROUX"
"3913";"57255";"STE MARIE AUX CHENES"
"3914";"62122";"LAPUGNOY"
"3915";"30620";"UCHAUD"
"3916";"38430";"MOIRANS"
"3917";"03320";"LURCY LEVIS"
"3918";"99144";NA
"3919";"70220";"FOUGEROLLES"
"3920";"34350";"VALRAS PLAGE"
"3921";"83550";"VIDAUBAN"
"3922";"33490";"ST MACAIRE"
"3923";"38090";"VILLEFONTAINE"
"3924";"57525";"TALANGE"
"3925";"54136";"BOUXIERES AUX DAMES"
"3926";"69480";"ANSE"
"3927";"02500";"HIRSON"
"3928";"49390";"VERNANTES"
"3929";"29340";"RIEC SUR BELON"
"3930";"59234";"MONCHECOURT"
"3931";"22190";"PLERIN"
"3932";"57500";"ST AVOLD"
"3933";"44119";"TREILLIERES"
"3934";"50540";"ISIGNY LE BUAT"
"3935";"50850";"GER"
"3936";"66320";"VINCA"
"3937";"40320";"SAMADET"
"3938";"43380";"VILLENEUVE D ALLIER"
"3939";"29530";"PLONEVEZ DU FAOU"
"3940";"30530";"CHAMBORIGAUD"
"3941";"68510";"SIERENTZ"
"3942";"33980";"AUDENGE"
"3943";"33990";"HOURTIN"
"3944";"74450";"LE GRAND BORNAND"
"3945";"59171";"HORNAING"
"3946";"54570";"FOUG"
"3947";"13640";"LA ROQUE D ANTHERON"
"3948";"71160";"DIGOIN"
"3949";"01960";"PERONNAS"
"3950";"38138";"LES COTES D AREY"
"3951";"22960";"PLEDRAN"
"3952";"25500";"MORTEAU"
"3953";"69670";"VAUGNERAY"
"3954";"68790";"MORSCHWILLER LE BAS"
"3955";"63570";"BRASSAC LES MINES"
"3956";"21130";"AUXONNE"
"3957";"42155";"POUILLY LES NONAINS"
"3958";"68390";"SAUSHEIM"
"3959";"17230";"MARANS"
"3960";"33640";"PORTETS"
"3961";"53170";"MESLAY DU MAINE"
"3962";"42350";"LA TALAUDIERE"
"3963";"14860";"BAVENT"
"3964";"79170";"BRIOUX SUR BOUTONNE"
"3965";"01090";"MONTMERLE SUR SAONE"
"3966";"31320";"CASTANET TOLOSAN"
"3967";"69970";"CHAPONNAY"
"3968";"14C05";NA
"3969";"9F080";NA
"3970";"39270";"ORGELET"
"3971";"64230";"LESCAR"
"3972";"19430";"GOULLES"
"3973";"46320";"ASSIER"
"3974";"81710";"SAIX"
"3975";"44560";"PAIMBOEUF"
"3976";"14840";"DEMOUVILLE"
"3977";"64250";"CAMBO LES BAINS"
"3978";"83920";"LA MOTTE"
"3979";"69510";"SOUCIEU EN JARREST"
"3980";"49C13";NA
"3981";"29630";"PLOUGASNOU"
"3982";"80870";"MOYENNEVILLE"
"3983";"06370";"MOUANS SARTOUX"
"3984";"12520";"AGUESSAC"
"3985";"59178";"HASNON"
"3986";"24C01";NA
"3987";"31800";"ST GAUDENS"
"3988";"36240";"ECUEILLE"
"3989";"68540";"BOLLWILLER"
"3990";"04800";"GREOUX LES BAINS"
"3991";"65C03";"ST LAURENT DE NESTE/AVENTIGNAN"
"3992";"30330";"TRESQUES"
"3993";"99231";NA
"3994";"13430";"EYGUIERES"
"3995";"9J029";NA
"3996";"33920";"ST SAVIN"
"3997";"49C10";NA
"3998";"85620";"ROCHESERVIERE"
"3999";"34310";"MONTADY"
"4000";"67230";"BENFELD"
"4001";"08450";"RAUCOURT ET FLABA"
"4002";"60129";"GILOCOURT"
"4003";"44420";"LA TURBALLE"
"4004";"59165";"AUBERCHICOURT"
"4005";"80136";"RIVERY"
"4006";"9H028";NA
"4007";"63340";"ST GERMAIN LEMBRON"
"4008";"22310";"PLESTIN LES GREVES"
"4009";"85310";"LA CHAIZE LE VICOMTE"
"4010";"16130";"SEGONZAC"
"4011";"82300";"CAUSSADE"
"4012";"07000";"PRIVAS"
"4013";"48400";"FLORAC"
"4014";"31810";"VENERQUE"
"4015";"13C01";"ST PAUL LES DURANCE/JOUQUES"
"4016";"68800";"THANN"
"4017";"05120";"L ARGENTIERE LA BESSEE"
"4018";"44880";"SAUTRON"
"4019";"82340";"DUNES"
"4020";"26780";"CHATEAUNEUF DU RHONE"
"4021";"11510";"FITOU"
"4022";"57250";"MOYEUVRE GRANDE"
"4023";"99342";NA
"4024";"99252";NA
"4025";"29233";"CLEDER"
"4026";"85260";"L HERBERGEMENT"
"4027";"14C06";NA
"4028";"38140";"RIVES"
"4029";"9F020";NA
"4030";"49C04";NA
"4031";"58170";"LUZY"
"4032";"33380";"BIGANOS"
"4033";"62740";"FOUQUIERES LES LENS"
"4034";"88410";"MONTHUREUX SUR SAONE"
"4035";"38670";"CHASSE SUR RHONE"
"4036";"9D014";NA
"4037";"57915";"WOUSTVILLER"
"4038";"59C06";NA
"4039";"86190";"VOUILLE"
"4040";"86370";"VIVONNE"
"4041";"08390";"LE CHESNE"
"4042";"56C01";"ILE D ARZ/ILE AUX MOINES/ARRADON"
"4043";"85C02";NA
"4044";"48700";"RIEUTORT DE RANDON"
"4045";"06670";"LEVENS"
"4046";"35720";"ST PIERRE DE PLESGUEN"
"4047";"64C03";NA
"4048";"31770";"COLOMIERS"
"4049";"19140";"UZERCHE"
"4050";"76C03";NA
"4051";"03340";"NEUILLY LE REAL"
"4052";"31180";"CASTELMAUROU"
"4053";"59193";"ERQUINGHEM LYS"
"4054";"01280";"PREVESSIN MOENS"
"4055";"9H011";NA
"4056";"73490";"LA RAVOIRE"
"4057";"12210";"LAGUIOLE"
"4058";"68890";"REGUISHEIM"
"4059";"83210";"SOLLIES PONT"
"4060";"39200";"ST CLAUDE"
"4061";"83C01";"MONTFERRAT/COMPS SUR ARTUBY/AMPUS"
"4062";"83790";"PIGNANS"
"4063";"54170";"COLOMBEY LES BELLES"
"4064";"33770";"SALLES"
"4065";"87220";"FEYTIAT"
"4066";"35550";"PIPRIAC"
"4067";"63114";"COUDES"
"4068";"07C06";NA
"4069";"07310";"ST MARTIN DE VALAMAS"
"4070";"26460";"BOURDEAUX"
"4071";"42153";"RIORGES"
"4072";"54C01";"MONT BONVILLERS/LANDRES"
"4073";"80640";"HORNOY LE BOURG"
"4074";"84550";"MORNAS"
"4075";"26160";"LA BEGUDE DE MAZENC"
"4076";"67C03";NA
"4077";"59172";"ROEULX"
"4078";"02440";"MONTESCOURT LIZEROLLES"
"4079";"54720";"LEXY"
"4080";"21999";NA
"4081";"47160";"BUZET SUR BAISE"
"4082";"62800";"LIEVIN"
"4083";"84270";"VEDENE"
"4084";"82350";"ALBIAS"
"4085";"23C01";"FRESSELINES/DUN LE PALESTEL"
"4086";"51999";NA
"4087";"56910";"CARENTOIR"
"4088";"15240";"SAIGNES"
"4089";"44220";"COUERON"
"4090";"06510";"CARROS"
"4091";"04180";"VILLENEUVE"
"4092";"07380";"PRADES"
"4093";"30480";"CENDRAS"
"4094";"13480";"CABRIES"
"4095";"17138";"PUILBOREAU"
"4096";"57320";"BOUZONVILLE"
"4097";"15500";"MASSIAC"
"4098";"35760";"ST GREGOIRE"
"4099";"63140";"CHATEL GUYON"
"4100";"81290";"LABRUGUIERE"
"4101";"16590";"BRIE"
"4102";"62730";"MARCK"
"4103";"86350";"USSON DU POITOU"
"4104";"69430";"BEAUJEU"
"4105";"68360";"SOULTZ HAUT RHIN"
"4106";"63440";"ST PARDOUX"
"4107";"70160";"FAVERNEY"
"4108";"69220";"BELLEVILLE"
"4109";"99321";NA
"4110";"59440";"AVESNES SUR HELPE"
"4111";"71570";"LA CHAPELLE DE GUINCHAY"
"4112";"73150";"VAL D ISERE"
"4113";"80570";"DARGNIES"
"4114";"56850";"CAUDAN"
"4115";"76880";"ARQUES LA BATAILLE"
"4116";"59810";"LESQUIN"
"4117";"63C02";"ST GERMAIN L HERM/ST AMANT ROCHE SAVINE/FOURNOLS"
"4118";"26240";"ST VALLIER"
"4119";"88600";"BRUYERES"
"4120";"66370";"PEZILLA LA RIVIERE"
"4121";"50310";"MONTEBOURG"
"4122";"76490";"CAUDEBEC EN CAUX"
"4123";"63870";"ORCINES"
"4124";"99421";NA
"4125";"67960";"ENTZHEIM"
"4126";"59552";"LAMBRES LEZ DOUAI"
"4127";"22540";"LOUARGAT"
"4128";"15350";"CHAMPAGNAC"
"4129";"24460";"CHATEAU L EVEQUE"
"4130";"64350";"LEMBEYE"
"4131";"9HC09";NA
"4132";"43590";"BEAUZAC"
"4133";"82710";"BRESSOLS"
"4134";"90150";"FOUSSEMAGNE"
"4135";"35270";"COMBOURG"
"4136";"30230";"BOUILLARGUES"
"4137";"69500";"BRON"
"4138";"14170";"ST PIERRE SUR DIVES"
"4139";"01190";"PONT DE VAUX"
"4140";"25720";"AVANNE AVENEY"
"4141";"69330";"MEYZIEU"
"4142";"12420";"STE GENEVIEVE SUR ARGENCE"
"4143";"83590";"GONFARON"
"4144";"24540";"MONPAZIER"
"4145";"84420";"PIOLENC"
"4146";"57120";"ROMBAS"
"4147";"01800";"MEXIMIEUX"
"4148";"43230";"PAULHAGUET"
"4149";"38690";"LE GRAND LEMPS"
"4150";"64290";"GAN"
"4151";"35830";"BETTON"
"4152";"87999";NA
"4153";"59278";"ESCAUTPONT"
"4154";"84370";"BEDARRIDES"
"4155";"59820";"GRAVELINES"
"4156";"49740";"LA ROMAGNE"
"4157";"2B999";NA
"4158";"85690";"NOTRE DAME DE MONTS"
"4159";"17132";"MESCHERS SUR GIRONDE"
"4160";"42600";"MONTBRISON"
"4161";"32450";"SARAMON"
"4162";"14490";"BALLEROY"
"4163";"74920";"COMBLOUX"
"4164";"12490";"ST ROME DE TARN"
"4165";"26220";"DIEULEFIT"
"4166";"84750";"ST MARTIN DE CASTILLON"
"4167";"44720";"ST JOACHIM"
"4168";"33126";"FRONSAC"
"4169";"84500";"BOLLENE"
"4170";"39290";"MOISSEY"
"4171";"79800";"LA MOTHE ST HERAY"
"4172";"65250";"LA BARTHE DE NESTE"
"4173";"84120";"PERTUIS"
"4174";"64800";"NAY"
"4175";"83560";"RIANS"
"4176";"54270";"ESSEY LES NANCY"
"4177";"50720";"BARENTON"
"4178";"76420";"BIHOREL"
"4179";"49C11";NA
"4180";"42580";"L ETRAT"
"4181";"31440";"CIERP GAUD"
"4182";"85510";"LE BOUPERE"
"4183";"44640";"ST JEAN DE BOISEAU"
"4184";"44480";"DONGES"
"4185";"35170";"BRUZ"
"4186";"59680";"FERRIERE LA GRANDE"
"4187";"59246";"MONS EN PEVELE"
"4188";"25480";"ECOLE VALENTIN"
"4189";"19410";"VIGEOIS"
"4190";"76650";"PETIT COURONNE"
"4191";"35290";"ST MEEN LE GRAND"
"4192";"06810";"AURIBEAU SUR SIAGNE"
"4193";"63C07";"OLLIERGUES/AUGEROLLES"
"4194";"01580";"IZERNORE"
"4195";"72160";"CONNERRE"
"4196";"38530";"PONTCHARRA"
"4197";"39C01";"FONCINE LE HAUT/FONCINE LE BAS"
"4198";"52800";"NOGENT"
"4199";"07120";"RUOMS"
"4200";"40190";"VILLENEUVE DE MARSAN"
"4201";"85550";"LA BARRE DE MONTS"
"4202";"56450";"THEIX"
"4203";"16800";"SOYAUX"
"4204";"73130";"ST ETIENNE DE CUINES"
"4205";"24310";"BRANTOME"
"4206";"73999";NA
"4207";"21310";"MIREBEAU SUR BEZE"
"4208";"59167";"LALLAING"
"4209";"66150";"ARLES SUR TECH"
"4210";"30920";"CODOGNAN"
"4211";"68730";"BLOTZHEIM"
"4212";"14540";"SOLIERS"
"4213";"2AC16";"STE LUCIE DE TALLANO/SORBOLLANO/SERRA DI SCOPAMENE"
"4214";"13880";"VELAUX"
"4215";"55999";NA
"4216";"74210";"FAVERGES"
"4217";"74420";"BOEGE"
"4218";"79230";"AIFFRES"
"4219";"71120";"CHAROLLES"
"4220";"22120";"YFFINIAC"
"4221";"63240";"MONT DORE"
"4222";"50710";"CREANCES"
"4223";"49640";"MORANNES"
"4224";"54810";"LONGLAVILLE"
"4225";"32130";"SAMATAN"
"4226";"49C03";NA
"4227";"42110";"FEURS"
"4228";"64530";"PONTACQ"
"4229";"65500";"VIC EN BIGORRE"
"4230";"01570";"FEILLENS"
"4231";"25270";"LEVIER"
"4232";"73210";"AIME"
"4233";"62860";"ECOURT ST QUENTIN"
"4234";"84440";"ROBION"
"4235";"61C05";NA
"4236";"99224";NA
"4237";"66650";"BANYULS SUR MER"
"4238";"22600";"LOUDEAC"
"4239";"87260";"VICQ SUR BREUILH"
"4240";"12450";"LUC LA PRIMAUBE"
"4241";"59710";"PONT A MARCQ"
"4242";"02550";NA
"4243";"73170";"YENNE"
"4244";"99392";NA
"4245";"16190";"MONTMOREAU ST CYBARD"
"4246";"44780";"MISSILLAC"
"4247";"23130";"CHENERAILLES"
"4248";"08140";"BAZEILLES"
"4249";"33780";"SOULAC SUR MER"
"4250";"22240";"FREHEL"
"4251";"63920";"PESCHADOIRES"
"4252";"25750";"ARCEY"
"4253";"30131";"PUJAUT"
"4254";"24190";"NEUVIC"
"4255";"82200";"MOISSAC"
"4256";"56670";"RIANTEC"
"4257";"64260";"ARUDY"
"4258";"35740";"PACE"
"4259";"33360";"CARIGNAN DE BORDEAUX"
"4260";"87C01";"RAZES/BESSINES SUR GARTEMPE"
"4261";"14590";"MOYAUX"
"4262";"74190";"PASSY"
"4263";"62179";"WISSANT"
"4264";"13360";"ROQUEVAIRE"
"4265";"32310";"VALENCE SUR BAISE"
"4266";"62260";"AUCHEL"
"4267";"79700";"MAULEON"
"4268";"59550";"LANDRECIES"
"4269";"69650";"QUINCIEUX"
"4270";"33410";"CADILLAC"
"4271";"34470";"PEROLS"
"4272";"23C03";"ROYERE DE VASSIVIERE/GENTIOUX PIGEROLLES"
"4273";"67280";"OBERHASLACH"
"4274";"59119";NA
"4275";"27910";"PERRIERS SUR ANDELLE"
"4276";"73C02";"HAUTELUCE/BEAUFORT"
"4277";"47400";"TONNEINS"
"4278";"62190";"LILLERS"
"4279";"74460";"MARNAZ"
"4280";"9JC03";NA
"4281";"87590";"ST JUST LE MARTEL"
"4282";"66470";"STE MARIE"
"4283";"76470";"LE TREPORT"
"4284";"19300";"EGLETONS"
"4285";"68950";"REININGUE"
"4286";"15600";"MAURS"
"4287";"81260";"BRASSAC"
"4288";"67560";"ROSHEIM"
"4289";"62162";"VIEILLE EGLISE"
"4290";"54360";"BLAINVILLE SUR L EAU"
"4291";"71290";"SIMANDRE"
"4292";"59124";"ESCAUDAIN"
"4293";"59121";"HAULCHIN"
"4294";"17240";"ST GENIS DE SAINTONGE"
"4295";"76940";"LA MAILLERAYE SUR SEINE"
"4296";"38840";"ST HILAIRE DU ROSIER"
"4297";"63350";"MARINGUES"
"4298";"74380";"CRANVES SALES"
"4299";"14850";"HEROUVILLETTE"
"4300";"34510";"FLORENSAC"
"4301";"34610";"ST GERVAIS SUR MARE"
"4302";"17480";"LE CHATEAU D OLERON"
"4303";"32999";NA
"4304";"33830";"BELIN BELIET"
"4305";"61240";"LE MERLERAULT"
"4306";"42520";"MACLAS"
"4307";"16460";"ST FRONT"
"4308";"25290";"ORNANS"
"4309";"11230";"CHALABRE"
"4310";"06550";"LA ROQUETTE SUR SIAGNE"
"4311";"04500";"RIEZ"
"4312";"24430";"MARSAC SUR L ISLE"
"4313";"62910";"EPERLECQUES"
"4314";"34460";"CESSENON SUR ORB"
